file,MAE,error
006986.pth,978898.875,
006987.pth,978893.625,
006988.pth,978884.875,
006989.pth,978866.1875,
006990.pth,978838.5,
006991.pth,978810.1875,
006992.pth,978784.375,
006993.pth,978771.375,
006994.pth,978778.625,
006995.pth,978789.875,
006996.pth,978773.625,
006997.pth,978779.0,
006998.pth,978794.0,
006999.pth,978811.375,
007000.pth,978835.0,
007001.pth,978855.8125,
007002.pth,978870.3125,
007003.pth,978881.3125,
007004.pth,978898.6875,
007005.pth,978887.1875,
007006.pth,978876.875,
007007.pth,978868.0,
007008.pth,978853.6875,
007009.pth,978833.6875,
007010.pth,978815.8125,
007011.pth,978801.6875,
007012.pth,978790.875,
007013.pth,978788.375,
007014.pth,978821.625,
007015.pth,978806.1875,
007016.pth,978809.375,
007017.pth,978823.0,
007018.pth,978836.8125,
007019.pth,978853.5,
007020.pth,978872.0,
007021.pth,978885.0,
007022.pth,978894.0,
007023.pth,978901.0,
007024.pth,978907.125,
007025.pth,,'Ground truth not found'
007026.pth,,'Ground truth not found'
007027.pth,,'Ground truth not found'
007028.pth,,'Ground truth not found'
007029.pth,,'Ground truth not found'
007030.pth,,'Ground truth not found'
007031.pth,,'Ground truth not found'
007032.pth,,'Ground truth not found'
007033.pth,,'Ground truth not found'
007034.pth,,'Ground truth not found'
007035.pth,,'Ground truth not found'
007036.pth,,'Ground truth not found'
007037.pth,,'Ground truth not found'
007038.pth,,'Ground truth not found'
007039.pth,,'Ground truth not found'
007040.pth,978813.1875,
007041.pth,978750.125,
007042.pth,978725.6875,
007043.pth,978744.0,
007044.pth,978818.875,
007045.pth,978854.3125,
007046.pth,978773.5,
007047.pth,978731.6875,
007048.pth,978720.125,
007049.pth,978727.3125,
007050.pth,978746.8125,
007051.pth,978780.125,
007052.pth,978755.875,
007053.pth,978741.3125,
007054.pth,978738.125,
007055.pth,978741.625,
007056.pth,978752.3125,
007057.pth,978778.0,
007058.pth,978828.625,
007059.pth,978874.8125,
007060.pth,978825.875,
007061.pth,978799.375,
007062.pth,978780.5,
007063.pth,978766.6875,
007064.pth,978760.625,
007065.pth,978758.5,
007066.pth,978762.6875,
007067.pth,978776.0,
007068.pth,978804.875,
007069.pth,978797.375,
007070.pth,978785.625,
007071.pth,978783.0,
007072.pth,978785.625,
007073.pth,978793.0,
007074.pth,978802.8125,
007075.pth,978821.3125,
007076.pth,978838.625,
007077.pth,978870.375,
007078.pth,978945.125,
007079.pth,978907.6875,
007080.pth,978875.1875,
007081.pth,978852.6875,
007082.pth,978832.625,
007083.pth,978820.375,
007084.pth,978812.0,
007085.pth,978806.5,
007086.pth,978804.8125,
007087.pth,978809.375,
007088.pth,978817.8125,
007089.pth,,'Ground truth not found'
007090.pth,,'Ground truth not found'
007091.pth,,'Ground truth not found'
007092.pth,,'Ground truth not found'
007093.pth,,'Ground truth not found'
007094.pth,,'Ground truth not found'
007095.pth,,'Ground truth not found'
007096.pth,,'Ground truth not found'
007097.pth,,'Ground truth not found'
007098.pth,,'Ground truth not found'
007099.pth,,'Ground truth not found'
007100.pth,,'Ground truth not found'
007101.pth,,'Ground truth not found'
007102.pth,,'Ground truth not found'
007103.pth,,'Ground truth not found'
007104.pth,978574.5,
007105.pth,978587.125,
007106.pth,978534.6875,
007107.pth,978536.1875,
007108.pth,978629.375,
007109.pth,978605.1875,
007110.pth,978535.6875,
007111.pth,978526.375,
007112.pth,978544.6875,
007113.pth,978598.5,
007114.pth,978626.5,
007115.pth,978675.0,
007116.pth,978684.5,
007117.pth,978657.6875,
007118.pth,978613.0,
007119.pth,978585.1875,
007120.pth,978573.125,
007121.pth,978570.375,
007122.pth,978605.625,
007123.pth,978741.375,
007124.pth,978681.3125,
007125.pth,978651.3125,
007126.pth,978631.8125,
007127.pth,978634.0,
007128.pth,978641.6875,
007129.pth,978681.3125,
007130.pth,978723.8125,
007131.pth,978739.1875,
007132.pth,978818.3125,
007133.pth,978810.3125,
007134.pth,978784.0,
007135.pth,978747.375,
007136.pth,978702.8125,
007137.pth,978701.6875,
007138.pth,978714.375,
007139.pth,978737.875,
007140.pth,978766.375,
007141.pth,978805.875,
007142.pth,978968.8125,
007143.pth,978919.875,
007144.pth,978872.875,
007145.pth,978842.8125,
007146.pth,978814.625,
007147.pth,978794.5,
007148.pth,978781.3125,
007149.pth,978805.5,
007150.pth,978836.8125,
007151.pth,978874.625,
007152.pth,978900.625,
007153.pth,,'Ground truth not found'
007154.pth,,'Ground truth not found'
007155.pth,,'Ground truth not found'
007156.pth,,'Ground truth not found'
007157.pth,,'Ground truth not found'
007158.pth,,'Ground truth not found'
007159.pth,,'Ground truth not found'
007160.pth,,'Ground truth not found'
007161.pth,,'Ground truth not found'
007162.pth,,'Ground truth not found'
007163.pth,,'Ground truth not found'
007164.pth,,'Ground truth not found'
007165.pth,,'Ground truth not found'
007166.pth,,'Ground truth not found'
007167.pth,,'Ground truth not found'
007168.pth,978580.8125,
007169.pth,978578.3125,
007170.pth,978580.875,
007171.pth,978548.8125,
007172.pth,978639.1875,
007173.pth,978606.6875,
007174.pth,978531.8125,
007175.pth,978555.1875,
007176.pth,978614.3125,
007177.pth,978628.3125,
007178.pth,978583.875,
007179.pth,978648.5,
007180.pth,978628.1875,
007181.pth,978651.3125,
007182.pth,978658.125,
007183.pth,978634.5,
007184.pth,978604.375,
007185.pth,978573.625,
007186.pth,978591.0,
007187.pth,978725.6875,
007188.pth,978658.875,
007189.pth,978644.0,
007190.pth,978640.8125,
007191.pth,978658.875,
007192.pth,978681.6875,
007193.pth,978692.3125,
007194.pth,978686.0,
007195.pth,978698.0,
007196.pth,978809.6875,
007197.pth,978764.1875,
007198.pth,978743.625,
007199.pth,978727.5,
007200.pth,978714.125,
007201.pth,978696.6875,
007202.pth,978687.125,
007203.pth,978700.1875,
007204.pth,978725.5,
007205.pth,978766.1875,
007206.pth,978927.625,
007207.pth,978869.1875,
007208.pth,978823.8125,
007209.pth,978788.125,
007210.pth,978760.5,
007211.pth,978758.8125,
007212.pth,978768.3125,
007213.pth,978787.1875,
007214.pth,978807.125,
007215.pth,978834.6875,
007216.pth,978877.0,
007217.pth,,'Ground truth not found'
007218.pth,,'Ground truth not found'
007219.pth,,'Ground truth not found'
007220.pth,,'Ground truth not found'
007221.pth,,'Ground truth not found'
007222.pth,,'Ground truth not found'
007223.pth,,'Ground truth not found'
007224.pth,,'Ground truth not found'
007225.pth,,'Ground truth not found'
007226.pth,,'Ground truth not found'
007227.pth,,'Ground truth not found'
007228.pth,,'Ground truth not found'
007229.pth,,'Ground truth not found'
007230.pth,,'Ground truth not found'
007231.pth,,'Ground truth not found'
007232.pth,978605.8125,
007233.pth,978567.375,
007234.pth,978572.625,
007235.pth,978542.1875,
007236.pth,978620.375,
007237.pth,978605.625,
007238.pth,978530.1875,
007239.pth,978541.0,
007240.pth,978592.0,
007241.pth,978620.8125,
007242.pth,978625.0,
007243.pth,978691.875,
007244.pth,978692.0,
007245.pth,978685.375,
007246.pth,978671.625,
007247.pth,978630.125,
007248.pth,978580.6875,
007249.pth,978566.375,
007250.pth,978606.0,
007251.pth,978715.0,
007252.pth,978645.8125,
007253.pth,978636.5,
007254.pth,978648.875,
007255.pth,978688.375,
007256.pth,978726.3125,
007257.pth,978752.375,
007258.pth,978769.625,
007259.pth,978770.1875,
007260.pth,978860.1875,
007261.pth,978860.8125,
007262.pth,978863.6875,
007263.pth,978837.5,
007264.pth,978808.8125,
007265.pth,978773.0,
007266.pth,978741.1875,
007267.pth,978717.5,
007268.pth,978715.8125,
007269.pth,978744.375,
007270.pth,978868.375,
007271.pth,978840.625,
007272.pth,978813.0,
007273.pth,978812.8125,
007274.pth,978826.875,
007275.pth,978852.625,
007276.pth,978879.8125,
007277.pth,978910.125,
007278.pth,978942.375,
007279.pth,978953.875,
007280.pth,978941.1875,
007281.pth,,'Ground truth not found'
007282.pth,,'Ground truth not found'
007283.pth,,'Ground truth not found'
007284.pth,,'Ground truth not found'
007285.pth,,'Ground truth not found'
007286.pth,,'Ground truth not found'
007287.pth,,'Ground truth not found'
007288.pth,,'Ground truth not found'
007289.pth,,'Ground truth not found'
007290.pth,,'Ground truth not found'
007291.pth,,'Ground truth not found'
007292.pth,,'Ground truth not found'
007293.pth,,'Ground truth not found'
007294.pth,,'Ground truth not found'
007295.pth,,'Ground truth not found'
007296.pth,978617.375,
007297.pth,978599.5,
007298.pth,978595.125,
007299.pth,978569.375,
007300.pth,978615.625,
007301.pth,978578.1875,
007302.pth,978521.125,
007303.pth,978565.0,
007304.pth,978619.6875,
007305.pth,978631.1875,
007306.pth,978633.6875,
007307.pth,978711.6875,
007308.pth,978693.8125,
007309.pth,978670.3125,
007310.pth,978685.125,
007311.pth,978657.0,
007312.pth,978607.6875,
007313.pth,978543.0,
007314.pth,978547.0,
007315.pth,978738.625,
007316.pth,978674.1875,
007317.pth,978666.625,
007318.pth,978691.3125,
007319.pth,978702.875,
007320.pth,978717.0,
007321.pth,978708.8125,
007322.pth,978737.3125,
007323.pth,978765.5,
007324.pth,978880.1875,
007325.pth,978839.3125,
007326.pth,978800.8125,
007327.pth,978760.8125,
007328.pth,978763.1875,
007329.pth,978770.8125,
007330.pth,978771.5,
007331.pth,978774.125,
007332.pth,978781.8125,
007333.pth,978816.625,
007334.pth,978984.1875,
007335.pth,978930.875,
007336.pth,978891.1875,
007337.pth,978868.1875,
007338.pth,978853.5,
007339.pth,978841.875,
007340.pth,978829.3125,
007341.pth,978826.0,
007342.pth,978854.6875,
007343.pth,978903.3125,
007344.pth,978942.125,
007345.pth,,'Ground truth not found'
007346.pth,,'Ground truth not found'
007347.pth,,'Ground truth not found'
007348.pth,,'Ground truth not found'
007349.pth,,'Ground truth not found'
007350.pth,,'Ground truth not found'
007351.pth,,'Ground truth not found'
007352.pth,,'Ground truth not found'
007353.pth,,'Ground truth not found'
007354.pth,,'Ground truth not found'
007355.pth,,'Ground truth not found'
007356.pth,,'Ground truth not found'
007357.pth,,'Ground truth not found'
007358.pth,,'Ground truth not found'
007359.pth,,'Ground truth not found'
007360.pth,978545.5,
007361.pth,978526.1875,
007362.pth,978510.375,
007363.pth,978511.6875,
007364.pth,978607.875,
007365.pth,978584.125,
007366.pth,978510.0,
007367.pth,978498.8125,
007368.pth,978511.0,
007369.pth,978554.1875,
007370.pth,978544.0,
007371.pth,978617.1875,
007372.pth,978611.1875,
007373.pth,978610.375,
007374.pth,978590.1875,
007375.pth,978538.3125,
007376.pth,978532.625,
007377.pth,978537.1875,
007378.pth,978568.875,
007379.pth,978720.875,
007380.pth,978665.6875,
007381.pth,978635.625,
007382.pth,978616.1875,
007383.pth,978605.8125,
007384.pth,978637.875,
007385.pth,978669.125,
007386.pth,978681.0,
007387.pth,978692.125,
007388.pth,978834.8125,
007389.pth,978791.625,
007390.pth,978772.3125,
007391.pth,978760.5,
007392.pth,978739.0,
007393.pth,978708.6875,
007394.pth,978717.5,
007395.pth,978742.375,
007396.pth,978771.0,
007397.pth,978808.375,
007398.pth,978977.125,
007399.pth,978936.8125,
007400.pth,978895.1875,
007401.pth,978859.0,
007402.pth,978827.6875,
007403.pth,978807.375,
007404.pth,978827.8125,
007405.pth,978851.6875,
007406.pth,978864.625,
007407.pth,978890.625,
007408.pth,978933.625,
007409.pth,,'Ground truth not found'
007410.pth,,'Ground truth not found'
007411.pth,,'Ground truth not found'
007412.pth,,'Ground truth not found'
007413.pth,,'Ground truth not found'
007414.pth,,'Ground truth not found'
007415.pth,,'Ground truth not found'
007416.pth,,'Ground truth not found'
007417.pth,,'Ground truth not found'
007418.pth,,'Ground truth not found'
007419.pth,,'Ground truth not found'
007420.pth,,'Ground truth not found'
007421.pth,,'Ground truth not found'
007422.pth,,'Ground truth not found'
007423.pth,,'Ground truth not found'
007424.pth,978532.0,
007425.pth,978520.8125,
007426.pth,978525.875,
007427.pth,978533.375,
007428.pth,978607.375,
007429.pth,978592.3125,
007430.pth,978522.1875,
007431.pth,978539.1875,
007432.pth,978541.0,
007433.pth,978521.3125,
007434.pth,978505.375,
007435.pth,978643.875,
007436.pth,978601.0,
007437.pth,978584.0,
007438.pth,978586.625,
007439.pth,978597.875,
007440.pth,978585.5,
007441.pth,978556.3125,
007442.pth,978578.625,
007443.pth,978713.1875,
007444.pth,978652.3125,
007445.pth,978655.0,
007446.pth,978673.1875,
007447.pth,978681.1875,
007448.pth,978675.0,
007449.pth,978685.1875,
007450.pth,978704.625,
007451.pth,978733.6875,
007452.pth,978888.125,
007453.pth,978855.1875,
007454.pth,978820.1875,
007455.pth,978800.125,
007456.pth,978789.3125,
007457.pth,978793.3125,
007458.pth,978790.1875,
007459.pth,978778.8125,
007460.pth,978762.625,
007461.pth,978776.3125,
007462.pth,978940.125,
007463.pth,978898.8125,
007464.pth,978873.5,
007465.pth,978883.0,
007466.pth,978900.625,
007467.pth,978904.875,
007468.pth,978902.3125,
007469.pth,978907.125,
007470.pth,978921.375,
007471.pth,978964.8125,
007472.pth,978993.1875,
007473.pth,,'Ground truth not found'
007474.pth,,'Ground truth not found'
007475.pth,,'Ground truth not found'
007476.pth,,'Ground truth not found'
007477.pth,,'Ground truth not found'
007478.pth,,'Ground truth not found'
007479.pth,,'Ground truth not found'
007480.pth,,'Ground truth not found'
007481.pth,,'Ground truth not found'
007482.pth,,'Ground truth not found'
007483.pth,,'Ground truth not found'
007484.pth,,'Ground truth not found'
007485.pth,,'Ground truth not found'
007486.pth,,'Ground truth not found'
007487.pth,,'Ground truth not found'
007488.pth,978581.6875,
007489.pth,978574.875,
007490.pth,978546.6875,
007491.pth,978524.5,
007492.pth,978609.3125,
007493.pth,978583.875,
007494.pth,978523.625,
007495.pth,978526.8125,
007496.pth,978577.8125,
007497.pth,978602.8125,
007498.pth,978608.125,
007499.pth,978671.6875,
007500.pth,978665.8125,
007501.pth,978675.375,
007502.pth,978636.3125,
007503.pth,978619.625,
007504.pth,978587.5,
007505.pth,978564.8125,
007506.pth,978572.625,
007507.pth,978749.1875,
007508.pth,978691.875,
007509.pth,978677.625,
007510.pth,978670.625,
007511.pth,978688.5,
007512.pth,978702.625,
007513.pth,978724.1875,
007514.pth,978741.5,
007515.pth,978742.8125,
007516.pth,978843.125,
007517.pth,978823.0,
007518.pth,978813.3125,
007519.pth,978790.1875,
007520.pth,978756.6875,
007521.pth,978768.5,
007522.pth,978767.375,
007523.pth,978787.125,
007524.pth,978809.6875,
007525.pth,978842.625,
007526.pth,979019.8125,
007527.pth,978974.8125,
007528.pth,978937.125,
007529.pth,978903.5,
007530.pth,978866.625,
007531.pth,978844.3125,
007532.pth,978815.125,
007533.pth,978836.1875,
007534.pth,978870.5,
007535.pth,978894.125,
007536.pth,978921.125,
007537.pth,,'Ground truth not found'
007538.pth,,'Ground truth not found'
007539.pth,,'Ground truth not found'
007540.pth,,'Ground truth not found'
007541.pth,,'Ground truth not found'
007542.pth,,'Ground truth not found'
007543.pth,,'Ground truth not found'
007544.pth,,'Ground truth not found'
007545.pth,,'Ground truth not found'
007546.pth,,'Ground truth not found'
007547.pth,,'Ground truth not found'
007548.pth,,'Ground truth not found'
007549.pth,,'Ground truth not found'
007550.pth,,'Ground truth not found'
007551.pth,,'Ground truth not found'
007552.pth,978709.0,
007553.pth,978662.0,
007554.pth,978645.8125,
007555.pth,978655.3125,
007556.pth,978795.1875,
007557.pth,978802.1875,
007558.pth,978685.125,
007559.pth,978660.625,
007560.pth,978653.125,
007561.pth,978660.125,
007562.pth,978661.5,
007563.pth,978715.3125,
007564.pth,978665.1875,
007565.pth,978666.375,
007566.pth,978673.6875,
007567.pth,978672.375,
007568.pth,978685.0,
007569.pth,978700.625,
007570.pth,978776.6875,
007571.pth,978867.6875,
007572.pth,978787.1875,
007573.pth,978731.375,
007574.pth,978723.0,
007575.pth,978711.125,
007576.pth,978701.8125,
007577.pth,978692.3125,
007578.pth,978689.8125,
007579.pth,978706.125,
007580.pth,978799.3125,
007581.pth,978748.875,
007582.pth,978730.1875,
007583.pth,978725.625,
007584.pth,978720.1875,
007585.pth,978732.875,
007586.pth,978760.1875,
007587.pth,978781.375,
007588.pth,978799.8125,
007589.pth,978855.8125,
007590.pth,978968.875,
007591.pth,978900.5,
007592.pth,978858.3125,
007593.pth,978832.125,
007594.pth,978793.0,
007595.pth,978758.8125,
007596.pth,978748.375,
007597.pth,978753.8125,
007598.pth,978758.8125,
007599.pth,978774.875,
007600.pth,978820.875,
